epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3620.84,0.29959,0.30234,0.85601,0.98387,0.95561,0.97732,0.96138,0.19317,0.22739,0.78222,0.000332457,0.000332457,0.000332457
186,3639.41,0.29903,0.30324,0.8543,0.98411,0.95541,0.97745,0.96118,0.19319,0.22749,0.78219,0.000327608,0.000327608,0.000327608
187,3657.88,0.30096,0.30326,0.85598,0.98389,0.9555,0.97743,0.96118,0.19311,0.22749,0.78213,0.000322778,0.000322778,0.000322778
188,3676.42,0.30111,0.30506,0.85516,0.98394,0.95552,0.97737,0.96112,0.19312,0.22746,0.78211,0.000317969,0.000317969,0.000317969
189,3695.07,0.29645,0.30005,0.85421,0.9834,0.95592,0.97737,0.96146,0.19308,0.22736,0.78207,0.00031318,0.00031318,0.00031318
190,3713.64,0.30174,0.30338,0.85787,0.98347,0.95583,0.97736,0.96122,0.19306,0.22724,0.78203,0.000308412,0.000308412,0.000308412
191,3732.1,0.29909,0.3049,0.85635,0.98349,0.9559,0.97736,0.9613,0.19296,0.22695,0.782,0.000303665,0.000303665,0.000303665
192,3750.7,0.29726,0.29915,0.855,0.98357,0.95589,0.97731,0.96128,0.19296,0.22687,0.78197,0.000298941,0.000298941,0.000298941
193,3769.15,0.30005,0.3025,0.85479,0.98378,0.95616,0.97731,0.96134,0.19293,0.22667,0.78195,0.000294239,0.000294239,0.000294239
194,3787.59,0.29977,0.30493,0.85678,0.98379,0.95628,0.97731,0.9616,0.19292,0.22676,0.78194,0.000289561,0.000289561,0.000289561
195,3806.26,0.30037,0.30316,0.85675,0.98376,0.95633,0.9773,0.96136,0.1929,0.22658,0.78186,0.000284906,0.000284906,0.000284906
196,3824.72,0.29866,0.29864,0.85566,0.98381,0.95631,0.97731,0.96141,0.19285,0.22674,0.78182,0.000280275,0.000280275,0.000280275
197,3843.25,0.29689,0.30061,0.85445,0.98381,0.95634,0.97731,0.96148,0.19288,0.22648,0.7818,0.000275668,0.000275668,0.000275668
198,3861.76,0.29881,0.30075,0.85619,0.98379,0.95638,0.97726,0.96121,0.1928,0.22655,0.78179,0.000271087,0.000271087,0.000271087
199,3880.32,0.29644,0.29811,0.85517,0.98375,0.95653,0.97716,0.96117,0.19264,0.22664,0.7817,0.000266532,0.000266532,0.000266532
200,3898.9,0.29666,0.29605,0.85473,0.98377,0.95653,0.97718,0.96122,0.19261,0.2268,0.78165,0.000262003,0.000262003,0.000262003
201,3917.34,0.29456,0.29841,0.85667,0.9838,0.95645,0.97709,0.9612,0.1926,0.22669,0.78164,0.0002575,0.0002575,0.0002575
202,3935.82,0.29434,0.29385,0.85498,0.98411,0.9566,0.97701,0.96109,0.19251,0.2268,0.78161,0.000253024,0.000253024,0.000253024
203,3954.48,0.29689,0.29698,0.85482,0.9841,0.95662,0.97692,0.96045,0.19255,0.22693,0.78159,0.000248577,0.000248577,0.000248577
204,3973,0.29363,0.29561,0.85432,0.98401,0.95646,0.97688,0.96049,0.19257,0.22722,0.78161,0.000244157,0.000244157,0.000244157
205,3991.56,0.29354,0.29368,0.85432,0.98416,0.95626,0.97684,0.96061,0.19253,0.22702,0.78154,0.000239766,0.000239766,0.000239766
206,4010.11,0.2938,0.29437,0.85403,0.98419,0.95625,0.97678,0.96037,0.19267,0.22737,0.78155,0.000235404,0.000235404,0.000235404
207,4028.55,0.29588,0.29574,0.85547,0.98387,0.95606,0.97672,0.9605,0.19259,0.2272,0.78146,0.000231071,0.000231071,0.000231071
208,4047.09,0.29342,0.29388,0.85378,0.98399,0.95602,0.97666,0.96079,0.19249,0.22726,0.78144,0.000226769,0.000226769,0.000226769
209,4065.64,0.29343,0.29372,0.85562,0.98389,0.95608,0.9766,0.96047,0.19247,0.2272,0.7814,0.000222497,0.000222497,0.000222497
210,4084.04,0.29404,0.29259,0.85585,0.98382,0.95615,0.97654,0.9606,0.19239,0.22743,0.78138,0.000218256,0.000218256,0.000218256
211,4102.56,0.29098,0.29073,0.85427,0.98388,0.95622,0.97651,0.96063,0.19237,0.22763,0.78138,0.000214046,0.000214046,0.000214046
212,4121.12,0.29302,0.29153,0.85295,0.98408,0.95666,0.9764,0.96048,0.19237,0.2277,0.78134,0.000209869,0.000209869,0.000209869
213,4139.64,0.29266,0.29152,0.85433,0.98409,0.95642,0.9764,0.96059,0.19245,0.22778,0.78135,0.000205723,0.000205723,0.000205723
214,4158.07,0.29448,0.29527,0.85593,0.98343,0.95703,0.97635,0.96056,0.19248,0.22773,0.78134,0.000201611,0.000201611,0.000201611
215,4176.79,0.29205,0.29049,0.85441,0.98379,0.95686,0.97628,0.96047,0.19244,0.22769,0.78131,0.000197532,0.000197532,0.000197532
216,4195.3,0.28966,0.29145,0.85354,0.98339,0.95708,0.97629,0.96063,0.19237,0.22766,0.78127,0.000193486,0.000193486,0.000193486
217,4213.81,0.2959,0.29482,0.85649,0.98383,0.95737,0.97627,0.96062,0.19238,0.22782,0.78123,0.000189475,0.000189475,0.000189475
218,4232.39,0.29258,0.29191,0.85426,0.98356,0.95758,0.97619,0.96059,0.1924,0.22754,0.78119,0.000185498,0.000185498,0.000185498
219,4250.89,0.29226,0.28896,0.85437,0.98292,0.95766,0.9762,0.96055,0.19236,0.22764,0.78113,0.000181557,0.000181557,0.000181557
220,4269.53,0.28983,0.29006,0.8543,0.98239,0.95832,0.97614,0.96065,0.19236,0.2276,0.78115,0.000177651,0.000177651,0.000177651
221,4287.97,0.28987,0.29091,0.85362,0.98247,0.9584,0.97613,0.96086,0.19234,0.22737,0.78113,0.00017378,0.00017378,0.00017378
222,4306.32,0.28935,0.28865,0.85398,0.98253,0.95845,0.97612,0.96068,0.19224,0.22737,0.78107,0.000169946,0.000169946,0.000169946
223,4324.71,0.29039,0.29103,0.85416,0.98229,0.95864,0.9761,0.96064,0.19216,0.22756,0.78103,0.000166149,0.000166149,0.000166149
224,4343.18,0.28932,0.28431,0.85385,0.98204,0.95885,0.97603,0.96091,0.19214,0.22778,0.78103,0.000162389,0.000162389,0.000162389
225,4361.52,0.29084,0.28608,0.85241,0.98207,0.95879,0.97599,0.96088,0.1922,0.2278,0.78103,0.000158667,0.000158667,0.000158667
226,4379.84,0.28723,0.28741,0.85093,0.98206,0.95861,0.97593,0.96054,0.19214,0.22824,0.78099,0.000154982,0.000154982,0.000154982
227,4398.25,0.29242,0.29217,0.85485,0.982,0.95865,0.97587,0.96061,0.19213,0.22826,0.78101,0.000151336,0.000151336,0.000151336
228,4416.54,0.28945,0.28818,0.85397,0.98199,0.95861,0.97582,0.96071,0.19219,0.22832,0.78102,0.000147729,0.000147729,0.000147729
229,4434.78,0.29146,0.29173,0.85571,0.98251,0.95782,0.97571,0.96053,0.19209,0.22835,0.78096,0.000144161,0.000144161,0.000144161
230,4453.19,0.29054,0.28965,0.85467,0.98251,0.95781,0.97576,0.96058,0.19206,0.22839,0.78094,0.000140632,0.000140632,0.000140632
231,4471.49,0.28895,0.28758,0.85393,0.98247,0.95744,0.97569,0.96049,0.19216,0.22855,0.78093,0.000137143,0.000137143,0.000137143
232,4489.89,0.29181,0.29017,0.85477,0.98244,0.95737,0.97568,0.96051,0.19208,0.22853,0.7809,0.000133695,0.000133695,0.000133695
233,4508.26,0.28947,0.28579,0.8537,0.98236,0.95727,0.97556,0.96053,0.19203,0.22869,0.78087,0.000130287,0.000130287,0.000130287
234,4526.69,0.28648,0.28147,0.85393,0.98226,0.95735,0.97552,0.96045,0.19196,0.22839,0.78084,0.000126921,0.000126921,0.000126921
235,4545.13,0.2877,0.28754,0.85375,0.98159,0.95772,0.97546,0.96056,0.19208,0.22856,0.78085,0.000123596,0.000123596,0.000123596
236,4563.4,0.28686,0.28446,0.85405,0.98142,0.95789,0.97539,0.96069,0.19221,0.22873,0.78087,0.000120313,0.000120313,0.000120313
237,4581.9,0.28618,0.28484,0.85229,0.98142,0.95797,0.97538,0.96057,0.19211,0.22853,0.78081,0.000117072,0.000117072,0.000117072
238,4600.42,0.28613,0.28369,0.85328,0.98169,0.95744,0.97534,0.96068,0.19208,0.22849,0.78079,0.000113873,0.000113873,0.000113873
239,4618.82,0.28769,0.28575,0.85342,0.98154,0.95757,0.97525,0.96054,0.19197,0.22868,0.78075,0.000110718,0.000110718,0.000110718
240,4637.2,0.28555,0.28283,0.8523,0.98121,0.95812,0.97524,0.96058,0.19186,0.22875,0.78072,0.000107605,0.000107605,0.000107605
241,4655.7,0.28556,0.28575,0.85313,0.97945,0.95962,0.97514,0.9605,0.19188,0.22899,0.78071,0.000104537,0.000104537,0.000104537
242,4674.12,0.28697,0.28442,0.85472,0.97942,0.95953,0.97511,0.96049,0.19183,0.22901,0.78069,0.000101512,0.000101512,0.000101512
243,4692.5,0.28508,0.28258,0.85384,0.97914,0.95962,0.9751,0.96047,0.1919,0.2292,0.7807,9.85311e-05,9.85311e-05,9.85311e-05
244,4711.07,0.28596,0.28301,0.85383,0.98153,0.95727,0.97503,0.96033,0.19194,0.22927,0.78066,9.55951e-05,9.55951e-05,9.55951e-05
